Latitude (decimal degrees):	50.936
Longitude (decimal degrees):	6.985
Elevation (m):	47
Radiation database:	PVGIS-SARAH2


Slope: 40 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	10.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20191207:2310,0.0,0.0,0.0,7.12,3.66,0.0
20191208:0010,0.0,0.0,0.0,7.08,3.93,0.0
20191208:0110,0.0,0.0,0.0,7.22,4.41,0.0
20191208:0210,0.0,0.0,0.0,7.1,4.83,0.0
20191208:0310,0.0,0.0,0.0,7.34,5.03,0.0
20191208:0410,0.0,0.0,0.0,7.68,4.97,0.0
20191208:0510,0.0,0.0,0.0,8.53,5.45,0.0
20191208:0610,0.0,0.0,0.0,9.25,6.07,0.0
20191208:0710,0.0,0.0,0.0,9.65,6.76,0.0
20191208:0810,2.6,6.33,4.97,9.9,7.03,0.0
20191208:0910,83.7,20.81,10.72,9.8,6.97,0.0
20191208:1010,214.4,38.9,14.6,9.84,6.9,0.0
20191208:1110,95.7,22.62,16.3,10.11,7.31,0.0
20191208:1210,126.9,27.14,15.65,10.37,7.24,0.0
20191208:1310,146.2,29.85,12.71,10.58,6.76,0.0
20191208:1410,246.2,43.07,7.74,10.59,6.41,0.0
20191208:1510,0.0,0.0,0.0,10.03,5.72,0.0
20191208:1610,0.0,0.0,0.0,9.15,5.31,0.0
20191208:1710,0.0,0.0,0.0,8.39,5.17,0.0
20191208:1810,0.0,0.0,0.0,7.77,5.38,0.0
20191208:1910,0.0,0.0,0.0,7.57,5.17,0.0
20191208:2010,0.0,0.0,0.0,7.8,5.86,0.0
20191208:2110,0.0,0.0,0.0,7.95,6.62,0.0
20191208:2210,0.0,0.0,0.0,7.64,6.9,0.0
20191208:2310,0.0,0.0,0.0,7.07,6.41,0.0
20191209:0010,0.0,0.0,0.0,6.74,6.0,0.0
20191209:0110,0.0,0.0,0.0,6.68,5.79,0.0
20191209:0210,0.0,0.0,0.0,6.59,5.72,0.0
20191209:0310,0.0,0.0,0.0,6.68,5.86,0.0
20191209:0410,0.0,0.0,0.0,6.73,5.72,0.0
20191209:0510,0.0,0.0,0.0,6.98,5.59,0.0
20191209:0610,0.0,0.0,0.0,6.93,5.72,0.0
20191209:0710,0.0,0.0,0.0,6.92,6.83,0.0
20191209:0810,152.6,30.21,4.83,6.73,6.9,0.0
20191209:0910,39.4,13.57,10.58,6.61,6.41,0.0
20191209:1010,439.1,66.04,14.48,6.54,5.93,0.0
20191209:1110,515.7,75.09,16.19,6.5,5.1,0.0
20191209:1210,1336.2,166.66,15.56,6.89,4.34,0.0
20191209:1310,3441.0,397.57,12.64,6.81,4.62,0.0
20191209:1410,3002.9,350.95,7.69,6.82,4.83,0.0
20191209:1510,0.0,0.0,0.0,6.49,4.48,0.0
20191209:1610,0.0,0.0,0.0,6.1,5.03,0.0
20191209:1710,0.0,0.0,0.0,5.75,6.28,0.0
20191209:1810,0.0,0.0,0.0,5.5,6.07,0.0
20191209:1910,0.0,0.0,0.0,5.41,5.45,0.0
20191209:2010,0.0,0.0,0.0,4.67,4.97,0.0
20191209:2110,0.0,0.0,0.0,4.17,4.76,0.0
20191209:2210,0.0,0.0,0.0,3.79,4.34,0.0
20191209:2310,0.0,0.0,0.0,3.29,3.93,0.0
20191210:0010,0.0,0.0,0.0,2.96,3.93,0.0
20191210:0110,0.0,0.0,0.0,2.69,3.93,0.0
20191210:0210,0.0,0.0,0.0,2.41,3.59,0.0
20191210:0310,0.0,0.0,0.0,2.12,3.24,0.0
20191210:0410,0.0,0.0,0.0,1.99,2.97,0.0
20191210:0510,0.0,0.0,0.0,1.85,2.48,0.0
20191210:0610,0.0,0.0,0.0,1.89,2.0,0.0
20191210:0710,0.0,0.0,0.0,0.93,2.48,0.0
20191210:0810,383.4,57.94,4.7,1.58,2.28,0.0
20191210:0910,4326.4,494.78,10.46,2.54,2.21,0.0
20191210:1010,3320.1,381.76,14.37,3.79,2.62,0.0
20191210:1110,3130.1,361.45,16.1,4.74,3.17,0.0
20191210:1210,5684.6,654.63,15.48,5.1,3.72,0.0
20191210:1310,4473.0,512.11,12.57,5.17,4.14,0.0
20191210:1410,3594.4,415.75,7.65,4.86,3.72,0.0
20191210:1510,0.0,0.0,0.0,4.19,3.72,0.0
20191210:1610,0.0,0.0,0.0,3.69,4.07,0.0
20191210:1710,0.0,0.0,0.0,3.36,4.69,0.0
20191210:1810,0.0,0.0,0.0,3.11,5.1,0.0
20191210:1910,0.0,0.0,0.0,3.81,5.24,0.0
20191210:2010,0.0,0.0,0.0,4.19,5.31,0.0
20191210:2110,0.0,0.0,0.0,4.54,5.52,0.0
20191210:2210,0.0,0.0,0.0,4.88,5.66,0.0
20191210:2310,0.0,0.0,0.0,4.93,5.45,0.0
20191211:0010,0.0,0.0,0.0,4.78,5.1,0.0
20191211:0110,0.0,0.0,0.0,4.79,4.83,0.0
20191211:0210,0.0,0.0,0.0,4.77,4.55,0.0
20191211:0310,0.0,0.0,0.0,4.6,4.28,0.0
20191211:0410,0.0,0.0,0.0,4.17,3.93,0.0
20191211:0510,0.0,0.0,0.0,4.17,3.66,0.0
20191211:0610,0.0,0.0,0.0,4.14,3.52,0.0
20191211:0710,0.0,0.0,0.0,4.26,3.1,0.0
20191211:0810,15.2,9.05,4.58,4.26,2.97,0.0
20191211:0910,144.3,28.95,10.34,4.3,2.97,0.0
20191211:1010,420.1,63.33,14.26,4.33,2.9,0.0
20191211:1110,760.6,102.3,16.0,4.36,2.9,0.0
20191211:1210,559.9,79.57,15.4,4.3,2.83,0.0
20191211:1310,374.6,57.9,12.52,4.2,2.34,0.0
20191211:1410,51.0,15.38,7.61,4.27,2.21,0.0
20191211:1510,0.0,0.0,0.0,4.19,1.93,0.0
20191211:1610,0.0,0.0,0.0,4.0,1.86,0.0
20191211:1710,0.0,0.0,0.0,3.86,1.93,0.0
20191211:1810,0.0,0.0,0.0,3.92,2.14,0.0
20191211:1910,0.0,0.0,0.0,3.66,2.0,0.0
20191211:2010,0.0,0.0,0.0,3.65,2.07,0.0
20191211:2110,0.0,0.0,0.0,3.62,2.21,0.0
20191211:2210,0.0,0.0,0.0,3.65,2.28,0.0
20191211:2310,0.0,0.0,0.0,3.66,2.34,0.0
20191212:0010,0.0,0.0,0.0,3.6,2.28,0.0
20191212:0110,0.0,0.0,0.0,3.82,2.34,0.0
20191212:0210,0.0,0.0,0.0,3.74,2.21,0.0
20191212:0310,0.0,0.0,0.0,4.02,2.21,0.0
20191212:0410,0.0,0.0,0.0,3.87,2.34,0.0
20191212:0510,0.0,0.0,0.0,3.89,2.76,0.0
20191212:0610,0.0,0.0,0.0,3.56,2.9,0.0
20191212:0710,0.0,0.0,0.0,3.63,2.69,0.0
20191212:0810,454.4,66.66,4.46,3.5,2.55,0.0
20191212:0910,363.3,56.28,10.23,3.62,2.55,0.0
20191212:1010,1907.9,226.78,14.16,4.0,2.76,0.0
20191212:1110,2999.3,346.39,15.92,4.3,3.1,0.0
20191212:1210,4222.1,482.53,15.34,4.67,3.93,0.0
20191212:1310,4066.1,465.37,12.47,4.98,4.14,0.0
20191212:1410,1802.7,216.5,7.58,4.81,3.72,0.0
20191212:1510,0.0,0.0,0.0,4.17,4.0,0.0
20191212:1610,0.0,0.0,0.0,3.5,4.62,0.0
20191212:1710,0.0,0.0,0.0,2.96,5.24,0.0
20191212:1810,0.0,0.0,0.0,2.65,5.59,0.0
20191212:1910,0.0,0.0,0.0,2.83,5.72,0.0
20191212:2010,0.0,0.0,0.0,3.04,6.21,0.0
20191212:2110,0.0,0.0,0.0,2.94,6.28,0.0
20191212:2210,0.0,0.0,0.0,2.75,6.28,0.0
20191212:2310,0.0,0.0,0.0,2.71,6.28,0.0
20191213:0010,0.0,0.0,0.0,2.61,6.28,0.0
20191213:0110,0.0,0.0,0.0,2.65,6.34,0.0
20191213:0210,0.0,0.0,0.0,2.77,6.41,0.0
20191213:0310,0.0,0.0,0.0,2.71,6.28,0.0
20191213:0410,0.0,0.0,0.0,2.35,5.86,0.0
20191213:0510,0.0,0.0,0.0,2.18,5.24,0.0
20191213:0610,0.0,0.0,0.0,2.36,5.03,0.0
20191213:0710,0.0,0.0,0.0,3.02,5.1,0.0
20191213:0810,139.8,28.11,4.35,3.27,4.97,0.0
20191213:0910,538.0,76.36,10.13,3.68,4.14,0.0
20191213:1010,277.9,46.14,14.07,4.39,3.45,0.0
20191213:1110,800.6,107.01,15.84,5.17,3.24,0.0
20191213:1210,73.6,19.0,15.28,5.71,4.14,0.0
20191213:1310,422.9,63.64,12.43,4.95,4.97,0.0
20191213:1410,710.5,96.04,7.56,4.36,5.17,0.0
20191213:1510,0.0,0.0,0.0,4.39,4.69,0.0
20191213:1610,0.0,0.0,0.0,4.55,5.79,0.0
20191213:1710,0.0,0.0,0.0,4.55,5.38,0.0
20191213:1810,0.0,0.0,0.0,4.82,5.31,0.0
20191213:1910,0.0,0.0,0.0,5.34,5.79,0.0
20191213:2010,0.0,0.0,0.0,5.29,5.52,0.0
20191213:2110,0.0,0.0,0.0,5.22,4.76,0.0
20191213:2210,0.0,0.0,0.0,4.73,4.48,0.0
20191213:2310,0.0,0.0,0.0,4.12,4.28,0.0
20191214:0010,0.0,0.0,0.0,3.85,4.41,0.0
20191214:0110,0.0,0.0,0.0,3.67,4.41,0.0
20191214:0210,0.0,0.0,0.0,3.75,4.21,0.0
20191214:0310,0.0,0.0,0.0,3.78,4.28,0.0
20191214:0410,0.0,0.0,0.0,3.65,4.62,0.0
20191214:0510,0.0,0.0,0.0,3.72,4.34,0.0
20191214:0610,0.0,0.0,0.0,5.67,4.48,0.0
20191214:0710,0.0,0.0,0.0,4.52,6.62,0.0
20191214:0810,377.2,57.75,4.24,4.46,6.0,0.0
20191214:0910,226.9,39.81,10.03,4.98,6.21,0.0
20191214:1010,62.1,17.19,13.99,5.33,7.24,0.0
20191214:1110,3818.4,434.59,15.77,5.85,7.1,0.0
20191214:1210,1222.0,153.63,15.23,6.59,6.48,0.0
20191214:1310,1661.2,201.48,12.4,7.14,6.21,0.0
20191214:1410,14.9,9.05,7.54,6.96,6.07,0.0
20191214:1510,0.0,0.0,0.0,6.13,6.48,0.0
20191214:1610,0.0,0.0,0.0,6.2,7.66,0.0
20191214:1710,0.0,0.0,0.0,6.37,7.45,0.0
20191214:1810,0.0,0.0,0.0,5.98,6.97,0.0
20191214:1910,0.0,0.0,0.0,6.06,6.48,0.0
20191214:2010,0.0,0.0,0.0,5.65,5.38,0.0
20191214:2110,0.0,0.0,0.0,5.4,4.41,0.0
20191214:2210,0.0,0.0,0.0,5.05,3.66,0.0
20191214:2310,0.0,0.0,0.0,4.92,3.86,0.0
20191215:0010,0.0,0.0,0.0,5.13,4.34,0.0
20191215:0110,0.0,0.0,0.0,5.94,5.03,0.0
20191215:0210,0.0,0.0,0.0,6.81,5.59,0.0
20191215:0310,0.0,0.0,0.0,8.12,6.48,0.0
20191215:0410,0.0,0.0,0.0,9.31,6.48,0.0
20191215:0510,0.0,0.0,0.0,9.78,6.55,0.0
20191215:0610,0.0,0.0,0.0,9.99,7.52,0.0
20191215:0710,0.0,0.0,0.0,8.93,8.07,0.0
20191215:0810,211.7,38.03,4.14,7.57,5.79,0.0
20191215:0910,4723.8,543.24,9.94,7.39,5.31,0.0
20191215:1010,6190.5,716.27,13.91,7.89,5.45,0.0
20191215:1110,6638.4,772.94,15.71,8.4,5.38,0.0
20191215:1210,4056.6,470.24,15.18,8.75,5.03,0.0
20191215:1310,3728.3,432.33,12.37,8.78,5.59,0.0
20191215:1410,1260.8,159.23,7.54,8.48,5.38,0.0
20191215:1510,0.0,0.0,0.0,7.91,5.17,0.0
20191215:1610,0.0,0.0,0.0,7.31,4.9,0.0
20191215:1710,0.0,0.0,0.0,6.96,4.62,0.0
20191215:1810,0.0,0.0,0.0,6.58,4.34,0.0
20191215:1910,0.0,0.0,0.0,6.17,3.59,0.0
20191215:2010,0.0,0.0,0.0,5.52,3.24,0.0
20191215:2110,0.0,0.0,0.0,4.97,2.9,0.0
20191215:2210,0.0,0.0,0.0,4.49,2.76,0.0
20191215:2310,0.0,0.0,0.0,4.0,2.97,0.0
20191216:0010,0.0,0.0,0.0,4.03,3.17,0.0
20191216:0110,0.0,0.0,0.0,4.67,3.31,0.0
20191216:0210,0.0,0.0,0.0,5.37,3.45,0.0
20191216:0310,0.0,0.0,0.0,5.95,3.38,0.0
20191216:0410,0.0,0.0,0.0,6.63,3.38,0.0
20191216:0510,0.0,0.0,0.0,6.62,3.24,0.0
20191216:0610,0.0,0.0,0.0,6.83,3.1,0.0
20191216:0710,0.0,0.0,0.0,7.51,2.9,0.0
20191216:0810,10.5,8.14,4.05,7.54,2.62,0.0
20191216:0910,61.0,17.19,9.86,7.92,2.48,0.0
20191216:1010,794.6,107.51,13.84,8.17,2.28,0.0
20191216:1110,715.1,98.84,15.66,8.47,2.21,0.0
20191216:1210,222.1,39.81,15.15,8.8,2.07,0.0
20191216:1310,509.3,75.01,12.36,9.0,2.07,0.0
20191216:1410,227.6,40.51,7.54,9.24,2.14,0.0
20191216:1510,0.0,0.0,0.0,9.27,2.41,0.0
20191216:1610,0.0,0.0,0.0,8.84,2.83,0.0
20191216:1710,0.0,0.0,0.0,8.66,3.03,0.0
20191216:1810,0.0,0.0,0.0,8.6,3.24,0.0
20191216:1910,0.0,0.0,0.0,8.43,3.38,0.0
20191216:2010,0.0,0.0,0.0,8.37,3.79,0.0
20191216:2110,0.0,0.0,0.0,8.34,4.14,0.0
20191216:2210,0.0,0.0,0.0,8.44,4.28,0.0
20191216:2310,0.0,0.0,0.0,8.8,4.28,0.0
20191217:0010,0.0,0.0,0.0,9.24,4.21,0.0
20191217:0110,0.0,0.0,0.0,9.5,4.34,0.0
20191217:0210,0.0,0.0,0.0,9.56,4.48,0.0
20191217:0310,0.0,0.0,0.0,9.57,4.62,0.0
20191217:0410,0.0,0.0,0.0,9.65,4.62,0.0
20191217:0510,0.0,0.0,0.0,9.73,4.62,0.0
20191217:0610,0.0,0.0,0.0,9.71,4.48,0.0
20191217:0710,0.0,0.0,0.0,10.62,4.34,0.0
20191217:0810,38.4,13.57,3.96,10.71,4.55,0.0
20191217:0910,984.7,129.71,9.78,11.41,4.55,0.0
20191217:1010,738.4,102.6,13.77,12.25,4.62,0.0
20191217:1110,590.6,85.99,15.61,13.17,4.62,0.0
20191217:1210,1267.4,163.57,15.12,13.76,4.69,0.0
20191217:1310,419.3,65.5,12.35,14.02,4.69,0.0
20191217:1410,1757.7,219.63,7.54,14.02,4.55,0.0
20191217:1510,0.0,0.0,0.0,13.48,4.28,0.0
20191217:1610,0.0,0.0,0.0,12.93,4.07,0.0
20191217:1710,0.0,0.0,0.0,12.47,4.28,0.0
20191217:1810,0.0,0.0,0.0,12.33,4.55,0.0
20191217:1910,0.0,0.0,0.0,12.25,4.21,0.0
20191217:2010,0.0,0.0,0.0,11.85,4.21,0.0
20191217:2110,0.0,0.0,0.0,11.52,4.48,0.0
20191217:2210,0.0,0.0,0.0,11.49,4.55,0.0
20191217:2310,0.0,0.0,0.0,10.84,4.62,0.0
20191218:0010,0.0,0.0,0.0,10.01,4.07,0.0
20191218:0110,0.0,0.0,0.0,9.18,3.66,0.0
20191218:0210,0.0,0.0,0.0,8.56,3.17,0.0
20191218:0310,0.0,0.0,0.0,8.17,2.62,0.0
20191218:0410,0.0,0.0,0.0,7.9,2.34,0.0
20191218:0510,0.0,0.0,0.0,7.62,2.34,0.0
20191218:0610,0.0,0.0,0.0,7.25,2.48,0.0
20191218:0710,0.0,0.0,0.0,6.81,2.34,0.0
20191218:0810,1788.8,217.37,3.88,6.32,2.34,0.0
20191218:0910,4661.7,543.99,9.71,6.55,2.21,0.0
20191218:1010,5288.0,622.43,13.72,7.61,2.21,0.0
20191218:1110,6271.1,742.7,15.57,8.36,2.9,0.0
20191218:1210,5722.1,677.01,15.1,8.93,2.76,0.0
20191218:1310,4706.5,556.9,12.34,9.3,2.21,0.0
20191218:1410,2792.4,333.91,7.56,8.94,1.93,0.0
20191218:1510,0.0,0.0,0.0,7.89,2.62,0.0
20191218:1610,0.0,0.0,0.0,6.73,3.1,0.0
20191218:1710,0.0,0.0,0.0,6.43,3.38,0.0
20191218:1810,0.0,0.0,0.0,6.47,3.79,0.0
20191218:1910,0.0,0.0,0.0,6.84,4.14,0.0
20191218:2010,0.0,0.0,0.0,7.16,4.14,0.0
20191218:2110,0.0,0.0,0.0,7.38,4.28,0.0
20191218:2210,0.0,0.0,0.0,7.54,4.62,0.0
20191218:2310,0.0,0.0,0.0,7.87,4.76,0.0
20191219:0010,0.0,0.0,0.0,8.11,4.21,0.0
20191219:0110,0.0,0.0,0.0,8.1,4.0,0.0
20191219:0210,0.0,0.0,0.0,8.28,4.14,0.0
20191219:0310,0.0,0.0,0.0,8.46,4.14,0.0
20191219:0410,0.0,0.0,0.0,8.43,4.07,0.0
20191219:0510,0.0,0.0,0.0,8.39,4.07,0.0
20191219:0610,0.0,0.0,0.0,8.35,4.0,0.0
20191219:0710,0.0,0.0,0.0,8.64,4.28,0.0
20191219:0810,1246.7,158.1,3.81,8.66,4.41,0.0
20191219:0910,4246.3,494.77,9.65,9.46,4.48,0.0
20191219:1010,5280.2,619.8,13.67,10.75,4.48,0.0
20191219:1110,5804.9,688.17,15.54,11.71,4.21,0.0
20191219:1210,5515.3,655.09,15.09,12.29,4.07,0.0
20191219:1310,4542.1,537.65,12.35,12.53,4.28,0.0
20191219:1410,2652.4,319.65,7.58,12.25,4.28,0.0
20191219:1510,0.0,0.0,0.0,11.21,4.34,0.0
20191219:1610,0.0,0.0,0.0,9.97,4.41,0.0
20191219:1710,0.0,0.0,0.0,9.12,4.55,0.0
20191219:1810,0.0,0.0,0.0,8.54,4.62,0.0
20191219:1910,0.0,0.0,0.0,9.08,4.48,0.0
20191219:2010,0.0,0.0,0.0,8.8,4.48,0.0
20191219:2110,0.0,0.0,0.0,8.84,4.76,0.0
20191219:2210,0.0,0.0,0.0,8.87,4.97,0.0
20191219:2310,0.0,0.0,0.0,8.79,4.83,0.0
20191220:0010,0.0,0.0,0.0,8.62,5.03,0.0
20191220:0110,0.0,0.0,0.0,8.57,5.31,0.0
20191220:0210,0.0,0.0,0.0,8.62,5.03,0.0
20191220:0310,0.0,0.0,0.0,8.63,4.76,0.0
20191220:0410,0.0,0.0,0.0,8.59,4.62,0.0
20191220:0510,0.0,0.0,0.0,8.3,4.55,0.0
20191220:0610,0.0,0.0,0.0,8.06,4.97,0.0
20191220:0710,0.0,0.0,0.0,8.08,5.17,0.0
20191220:0810,123.9,26.4,3.74,8.19,5.38,0.0
20191220:0910,517.9,75.46,9.59,8.71,5.79,0.0
20191220:1010,271.5,46.14,13.63,9.18,6.07,0.0
20191220:1110,329.2,53.38,15.52,9.34,6.62,0.0
20191220:1210,468.7,70.56,15.08,10.38,7.52,0.0
20191220:1310,83.3,20.81,12.36,10.7,6.83,0.0
20191220:1410,515.2,75.75,7.6,10.71,6.0,0.0
20191220:1510,0.0,0.0,0.0,10.82,5.17,0.0
20191220:1610,0.0,0.0,0.0,10.8,4.07,0.0
20191220:1710,0.0,0.0,0.0,10.42,4.0,0.0
20191220:1810,0.0,0.0,0.0,9.71,4.0,0.0
20191220:1910,0.0,0.0,0.0,9.43,4.48,0.0
20191220:2010,0.0,0.0,0.0,8.78,4.07,0.0
20191220:2110,0.0,0.0,0.0,8.11,4.07,0.0
20191220:2210,0.0,0.0,0.0,7.48,3.86,0.0
20191220:2310,0.0,0.0,0.0,7.04,3.66,0.0
20191221:0010,0.0,0.0,0.0,6.73,3.31,0.0
20191221:0110,0.0,0.0,0.0,6.27,3.03,0.0
20191221:0210,0.0,0.0,0.0,5.86,3.24,0.0
20191221:0310,0.0,0.0,0.0,5.78,3.31,0.0
20191221:0410,0.0,0.0,0.0,6.03,3.1,0.0
20191221:0510,0.0,0.0,0.0,5.96,3.1,0.0
20191221:0610,0.0,0.0,0.0,5.6,3.45,0.0
20191221:0710,0.0,0.0,0.0,5.48,3.24,0.0
20191221:0810,801.0,106.58,3.68,5.14,3.66,0.0
20191221:0910,3908.4,448.9,9.54,5.79,4.07,0.0
20191221:1010,4030.3,464.28,13.6,6.77,4.14,0.0
20191221:1110,778.1,105.47,15.5,7.7,3.86,0.0
20191221:1210,404.6,62.42,15.09,8.34,3.93,0.0
20191221:1310,407.6,62.76,12.38,8.78,4.14,0.0
20191221:1410,358.5,56.64,7.64,8.8,4.55,0.0
20191221:1510,0.0,0.0,0.0,8.15,4.0,0.0
20191221:1610,0.0,0.0,0.0,7.61,3.86,0.0
20191221:1710,0.0,0.0,0.0,7.01,4.0,0.0
20191221:1810,0.0,0.0,0.0,6.8,4.14,0.0
20191221:1910,0.0,0.0,0.0,6.55,3.86,0.0
20191221:2010,0.0,0.0,0.0,6.41,4.14,0.0
20191221:2110,0.0,0.0,0.0,6.23,4.34,0.0
20191221:2210,0.0,0.0,0.0,6.31,4.62,0.0
20191221:2310,0.0,0.0,0.0,6.47,4.83,0.0
20191222:0010,0.0,0.0,0.0,6.57,5.38,0.0
20191222:0110,0.0,0.0,0.0,6.54,5.52,0.0
20191222:0210,0.0,0.0,0.0,6.53,5.03,0.0
20191222:0310,0.0,0.0,0.0,6.67,4.55,0.0
20191222:0410,0.0,0.0,0.0,6.71,4.07,0.0
20191222:0510,0.0,0.0,0.0,6.84,3.79,0.0
20191222:0610,0.0,0.0,0.0,7.35,3.93,0.0
20191222:0710,0.0,0.0,0.0,7.78,4.21,0.0
20191222:0810,112.1,24.74,3.62,8.09,4.0,0.0
20191222:0910,1952.3,234.94,9.5,8.5,4.0,0.0
20191222:1010,888.3,118.1,13.57,8.89,4.0,0.0
20191222:1110,2129.1,255.51,15.5,9.29,4.48,0.0
20191222:1210,3732.4,435.44,15.1,9.21,4.21,0.0
20191222:1310,568.4,81.84,12.41,9.21,3.93,0.0
20191222:1410,160.4,31.66,7.68,9.15,3.86,0.0
20191222:1510,0.0,0.0,0.0,8.43,4.9,0.0
20191222:1610,0.0,0.0,0.0,7.49,5.59,0.0
20191222:1710,0.0,0.0,0.0,7.04,6.41,0.0
20191222:1810,0.0,0.0,0.0,6.9,6.76,0.0
20191222:1910,0.0,0.0,0.0,7.21,6.41,0.0
20191222:2010,0.0,0.0,0.0,7.03,6.34,0.0
20191222:2110,0.0,0.0,0.0,6.87,6.07,0.0
20191222:2210,0.0,0.0,0.0,6.65,5.38,0.0
20191222:2310,0.0,0.0,0.0,6.66,4.9,0.0
20191223:0010,0.0,0.0,0.0,6.41,4.62,0.0
20191223:0110,0.0,0.0,0.0,6.42,4.55,0.0
20191223:0210,0.0,0.0,0.0,6.54,4.48,0.0
20191223:0310,0.0,0.0,0.0,6.7,4.41,0.0
20191223:0410,0.0,0.0,0.0,6.79,4.41,0.0
20191223:0510,0.0,0.0,0.0,6.89,4.41,0.0
20191223:0610,0.0,0.0,0.0,6.89,4.41,0.0
20191223:0710,0.0,0.0,0.0,6.68,4.48,0.0
20191223:0810,535.8,76.93,3.58,6.69,4.76,0.0
20191223:0910,686.6,94.08,9.47,6.79,4.83,0.0
20191223:1010,1779.4,214.42,13.55,7.14,5.38,0.0
20191223:1110,406.6,62.42,15.5,7.47,4.9,0.0
20191223:1210,390.8,60.61,15.11,7.92,5.24,0.0
20191223:1310,244.4,42.52,12.44,8.14,5.66,0.0
20191223:1410,44.5,14.47,7.73,7.74,4.62,0.0
20191223:1510,0.0,0.0,0.0,7.26,4.41,0.0
20191223:1610,0.0,0.0,0.0,6.82,4.07,0.0
20191223:1710,0.0,0.0,0.0,6.34,3.79,0.0
20191223:1810,0.0,0.0,0.0,6.19,3.79,0.0
20191223:1910,0.0,0.0,0.0,6.12,3.93,0.0
20191223:2010,0.0,0.0,0.0,6.23,4.21,0.0
20191223:2110,0.0,0.0,0.0,6.32,4.34,0.0
20191223:2210,0.0,0.0,0.0,6.1,3.79,0.0
20191223:2310,0.0,0.0,0.0,5.77,3.72,0.0
20191224:0010,0.0,0.0,0.0,5.54,3.66,0.0
20191224:0110,0.0,0.0,0.0,5.32,3.52,0.0
20191224:0210,0.0,0.0,0.0,5.56,3.38,0.0
20191224:0310,0.0,0.0,0.0,5.76,2.97,0.0
20191224:0410,0.0,0.0,0.0,5.5,2.9,0.0
20191224:0510,0.0,0.0,0.0,5.33,3.31,0.0
20191224:0610,0.0,0.0,0.0,5.63,4.0,0.0
20191224:0710,0.0,0.0,0.0,6.19,4.14,0.0
20191224:0810,0.0,5.43,3.54,6.57,4.76,0.0
20191224:0910,471.7,69.64,9.44,6.95,5.24,0.0
20191224:1010,182.2,34.38,13.54,7.59,5.59,0.0
20191224:1110,216.0,38.9,15.5,8.34,6.0,0.0
20191224:1210,3280.2,381.19,15.14,8.9,6.28,0.0
20191224:1310,344.2,55.18,12.49,9.19,6.62,0.0
20191224:1410,10.4,8.14,7.79,9.24,6.07,0.0
20191224:1510,0.0,0.0,0.0,8.76,5.59,0.0
20191224:1610,0.0,0.0,0.0,8.13,5.86,0.0
20191224:1710,0.0,0.0,0.0,7.94,5.66,0.0
20191224:1810,0.0,0.0,0.0,7.7,5.66,0.0
20191224:1910,0.0,0.0,0.0,7.82,5.59,0.0
20191224:2010,0.0,0.0,0.0,7.8,5.38,0.0
20191224:2110,0.0,0.0,0.0,7.8,5.03,0.0
20191224:2210,0.0,0.0,0.0,7.56,4.48,0.0
20191224:2310,0.0,0.0,0.0,7.17,3.93,0.0
20191225:0010,0.0,0.0,0.0,7.0,3.59,0.0
20191225:0110,0.0,0.0,0.0,7.12,3.31,0.0
20191225:0210,0.0,0.0,0.0,7.0,3.38,0.0
20191225:0310,0.0,0.0,0.0,7.22,3.86,0.0
20191225:0410,0.0,0.0,0.0,7.14,4.28,0.0
20191225:0510,0.0,0.0,0.0,7.06,4.97,0.0
20191225:0610,0.0,0.0,0.0,6.9,5.38,0.0
20191225:0710,0.0,0.0,0.0,6.61,5.1,0.0
20191225:0810,44.9,14.47,3.5,6.22,4.97,0.0
20191225:0910,85.5,20.81,9.42,6.21,4.9,0.0
20191225:1010,416.2,63.33,13.54,6.44,4.62,0.0
20191225:1110,2200.2,260.32,15.52,6.62,4.55,0.0
20191225:1210,445.9,66.95,15.17,6.72,4.34,0.0
20191225:1310,642.1,89.53,12.54,6.86,3.66,0.0
20191225:1410,1360.7,169.33,7.85,6.81,3.86,0.0
20191225:1510,0.0,0.0,0.0,6.26,3.24,0.0
20191225:1610,0.0,0.0,0.0,5.56,2.83,0.0
20191225:1710,0.0,0.0,0.0,5.23,2.69,0.0
20191225:1810,0.0,0.0,0.0,5.18,2.69,0.0
20191225:1910,0.0,0.0,0.0,4.93,2.41,0.0
20191225:2010,0.0,0.0,0.0,4.65,2.34,0.0
20191225:2110,0.0,0.0,0.0,4.69,2.14,0.0
20191225:2210,0.0,0.0,0.0,4.86,1.79,0.0
20191225:2310,0.0,0.0,0.0,4.97,1.72,0.0
20191226:0010,0.0,0.0,0.0,5.0,1.59,0.0
20191226:0110,0.0,0.0,0.0,5.04,1.17,0.0
20191226:0210,0.0,0.0,0.0,5.06,1.03,0.0
20191226:0310,0.0,0.0,0.0,5.04,1.1,0.0
20191226:0410,0.0,0.0,0.0,5.05,1.1,0.0
20191226:0510,0.0,0.0,0.0,5.02,0.97,0.0
20191226:0610,0.0,0.0,0.0,4.96,0.97,0.0
20191226:0710,0.0,0.0,0.0,4.5,1.72,0.0
20191226:0810,291.0,47.55,3.48,4.59,2.0,0.0
20191226:0910,748.7,100.44,9.41,4.75,2.62,0.0
20191226:1010,2951.2,341.27,13.54,4.79,3.17,0.0
