Latitude (decimal degrees):	50.937
Longitude (decimal degrees):	6.984
Elevation (m):	49
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	10.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190828:2110,0.0,0.0,0.0,22.25,1.45,0.0
20190828:2210,0.0,0.0,0.0,21.29,1.66,0.0
20190828:2310,0.0,0.0,0.0,21.18,2.14,0.0
20190829:0010,0.0,0.0,0.0,21.02,2.14,0.0
20190829:0110,0.0,0.0,0.0,20.74,2.48,0.0
20190829:0210,0.0,0.0,0.0,19.85,3.31,0.0
20190829:0310,0.0,0.0,0.0,18.93,2.34,0.0
20190829:0410,0.0,0.0,0.0,18.64,1.66,0.0
20190829:0510,90.2,25.04,3.9,18.37,0.97,0.0
20190829:0610,978.9,147.0,13.31,18.77,0.55,0.0
20190829:0710,2361.8,311.0,22.67,19.39,1.72,0.0
20190829:0810,3470.9,443.0,31.53,20.54,1.52,0.0
20190829:0910,4273.7,545.01,39.32,21.61,1.59,0.0
20190829:1010,2454.7,319.0,45.21,22.76,1.86,0.0
20190829:1110,3297.0,426.0,48.26,23.98,2.14,0.0
20190829:1210,3716.1,480.0,47.76,24.51,2.21,0.0
20190829:1310,2962.7,384.0,43.85,24.87,2.69,0.0
20190829:1410,2039.7,269.0,37.35,24.65,2.83,0.0
20190829:1510,1574.7,212.0,29.21,24.58,2.83,0.0
20190829:1610,1407.9,194.0,20.16,24.14,2.83,0.0
20190829:1710,516.0,84.0,10.75,23.52,2.76,0.0
20190829:1810,0.0,0.0,0.0,22.72,2.41,0.0
20190829:1910,0.0,0.0,0.0,21.65,2.69,0.0
20190829:2010,0.0,0.0,0.0,20.94,2.34,0.0
20190829:2110,0.0,0.0,0.0,20.44,2.0,0.0
20190829:2210,0.0,0.0,0.0,19.87,1.59,0.0
20190829:2310,0.0,0.0,0.0,19.52,1.59,0.0
20190830:0010,0.0,0.0,0.0,19.11,1.52,0.0
20190830:0110,0.0,0.0,0.0,18.67,1.52,0.0
20190830:0210,0.0,0.0,0.0,17.8,1.59,0.0
20190830:0310,0.0,0.0,0.0,17.22,1.38,0.0
20190830:0410,0.0,0.0,0.0,16.64,1.03,0.0
20190830:0510,64.2,19.58,3.68,16.91,0.55,0.0
20190830:0610,728.1,108.0,13.09,17.0,0.48,0.0
20190830:0710,2197.2,288.0,22.44,18.03,1.17,0.0
20190830:0810,3766.5,480.01,31.29,19.27,1.1,0.0
20190830:0910,4831.4,618.01,39.04,20.55,1.1,0.0
20190830:1010,5457.8,707.01,44.9,21.98,1.1,0.0
20190830:1110,5741.6,751.01,47.91,22.83,1.03,0.0
20190830:1210,5597.4,736.01,47.4,23.66,0.9,0.0
20190830:1310,5278.3,692.01,43.49,24.43,1.03,0.0
20190830:1410,4531.5,592.01,37.01,24.89,1.1,0.0
20190830:1510,3473.4,458.01,28.87,25.05,1.1,0.0
20190830:1610,2179.4,305.0,19.84,24.83,0.97,0.0
20190830:1710,781.7,136.0,10.43,24.4,1.03,0.0
20190830:1810,0.0,0.0,0.0,23.09,1.66,0.0
20190830:1910,0.0,0.0,0.0,21.41,2.0,0.0
20190830:2010,0.0,0.0,0.0,19.71,2.0,0.0
20190830:2110,0.0,0.0,0.0,18.23,1.79,0.0
20190830:2210,0.0,0.0,0.0,17.41,1.66,0.0
20190830:2310,0.0,0.0,0.0,17.09,1.52,0.0
20190831:0010,0.0,0.0,0.0,16.79,1.38,0.0
20190831:0110,0.0,0.0,0.0,16.01,1.45,0.0
20190831:0210,0.0,0.0,0.0,15.22,1.59,0.0
20190831:0310,0.0,0.0,0.0,14.59,1.72,0.0
20190831:0410,0.0,0.0,0.0,14.37,1.86,0.0
20190831:0510,66.2,21.11,3.45,14.41,2.0,0.0
20190831:0610,1098.8,168.0,12.86,15.99,1.79,0.0
20190831:0710,2501.8,332.0,22.21,20.62,2.41,0.0
20190831:0810,3708.5,477.01,31.04,23.66,2.62,0.0
20190831:0910,4709.4,609.01,38.76,26.26,2.62,0.0
20190831:1010,5333.1,698.01,44.58,28.27,2.69,0.0
20190831:1110,3525.5,463.0,47.56,29.43,3.59,0.0
20190831:1210,1139.0,162.0,47.03,29.81,3.79,0.0
20190831:1310,3168.4,417.0,43.13,29.48,3.59,0.0
20190831:1410,4281.2,560.01,36.66,29.93,3.66,0.0
20190831:1510,3279.4,436.0,28.54,29.86,3.45,0.0
20190831:1610,1957.6,278.0,19.51,29.81,3.38,0.0
20190831:1710,690.8,123.0,10.1,29.14,2.62,0.0
20190831:1810,0.0,0.0,0.0,27.35,2.41,0.0
20190831:1910,0.0,0.0,0.0,25.95,2.41,0.0
20190831:2010,0.0,0.0,0.0,24.9,2.69,0.0
20190831:2110,0.0,0.0,0.0,24.11,3.17,0.0
20190831:2210,0.0,0.0,0.0,22.95,4.76,0.0
20190831:2310,0.0,0.0,0.0,21.05,4.69,0.0
20190901:0010,0.0,0.0,0.0,19.7,4.07,0.0
20190901:0110,0.0,0.0,0.0,18.76,3.72,0.0
20190901:0210,0.0,0.0,0.0,18.12,3.59,0.0
20190901:0310,0.0,0.0,0.0,17.48,3.45,0.0
20190901:0410,0.0,0.0,0.0,16.86,3.17,0.0
20190901:0510,0.0,2.0,3.22,16.21,2.83,0.0
20190901:0610,44.8,15.0,12.64,16.61,3.1,0.0
20190901:0710,997.4,137.0,21.97,17.54,3.59,0.0
20190901:0810,311.2,53.0,30.78,17.62,3.45,0.0
20190901:0910,1695.4,219.0,38.48,17.25,3.66,0.0
20190901:1010,2293.6,290.0,44.26,17.37,3.52,0.0
20190901:1110,1450.8,191.0,47.21,18.07,3.38,0.0
20190901:1210,1194.8,161.0,46.66,18.58,3.31,0.0
20190901:1310,2696.5,341.0,42.76,19.18,3.17,0.0
20190901:1410,3310.1,416.0,36.3,19.92,3.24,0.0
20190901:1510,2150.3,277.0,28.2,20.18,3.45,0.0
20190901:1610,1673.3,226.0,19.17,20.07,3.72,0.0
20190901:1710,566.9,93.0,9.77,19.49,3.66,0.0
20190901:1810,0.0,0.0,0.0,18.61,3.17,0.0
20190901:1910,0.0,0.0,0.0,17.52,2.55,0.0
20190901:2010,0.0,0.0,0.0,16.68,2.14,0.0
20190901:2110,0.0,0.0,0.0,15.75,1.79,0.0
20190901:2210,0.0,0.0,0.0,15.11,1.72,0.0
20190901:2310,0.0,0.0,0.0,14.19,1.79,0.0
20190902:0010,0.0,0.0,0.0,13.5,1.93,0.0
20190902:0110,0.0,0.0,0.0,12.85,1.86,0.0
20190902:0210,0.0,0.0,0.0,12.23,1.93,0.0
20190902:0310,0.0,0.0,0.0,11.62,1.86,0.0
20190902:0410,0.0,0.0,0.0,11.03,1.79,0.0
20190902:0510,48.1,17.36,2.99,10.44,1.86,0.0
20190902:0610,1107.5,169.0,12.41,11.48,1.59,0.0
20190902:0710,2594.5,336.0,21.74,14.02,1.79,0.0
20190902:0810,3894.2,483.01,30.53,15.69,2.48,0.0
20190902:0910,4889.5,604.01,38.2,17.08,2.83,0.0
20190902:1010,4220.4,525.0,43.94,18.16,2.9,0.0
20190902:1110,5239.7,655.01,46.85,19.04,2.9,0.0
20190902:1210,5044.7,633.01,46.29,19.78,2.83,0.0
20190902:1310,4545.4,570.01,42.4,20.19,2.97,0.0
20190902:1410,3855.8,485.0,35.95,20.59,3.03,0.0
20190902:1510,3159.2,403.0,27.85,20.52,3.1,0.0
20190902:1610,1751.4,238.0,18.84,20.37,2.97,0.0
20190902:1710,658.3,115.0,9.44,19.91,2.48,0.0
20190902:1810,0.0,0.0,0.0,19.02,1.59,0.0
20190902:1910,0.0,0.0,0.0,18.35,1.45,0.0
20190902:2010,0.0,0.0,0.0,17.25,1.31,0.0
20190902:2110,0.0,0.0,0.0,16.07,1.45,0.0
20190902:2210,0.0,0.0,0.0,14.77,1.79,0.0
20190902:2310,0.0,0.0,0.0,13.68,1.86,0.0
20190903:0010,0.0,0.0,0.0,12.75,2.0,0.0
20190903:0110,0.0,0.0,0.0,12.14,2.07,0.0
20190903:0210,0.0,0.0,0.0,11.88,2.21,0.0
20190903:0310,0.0,0.0,0.0,11.84,2.28,0.0
20190903:0410,0.0,0.0,0.0,12.09,2.41,0.0
20190903:0510,35.4,14.6,2.76,12.35,2.41,0.0
20190903:0610,1040.9,162.0,12.18,13.4,2.28,0.0
20190903:0710,2222.7,288.0,21.5,15.38,2.9,0.0
20190903:0810,2827.4,353.0,30.28,16.83,3.52,0.0
20190903:0910,3718.9,460.0,37.91,18.57,4.48,0.0
20190903:1010,1259.2,169.0,43.62,19.56,4.76,0.0
20190903:1110,1123.2,153.0,46.49,19.76,4.48,0.0
20190903:1210,764.2,110.0,45.92,20.04,4.41,0.0
20190903:1310,754.6,109.0,42.02,20.35,4.28,0.0
20190903:1410,903.8,127.0,35.59,20.11,3.79,0.0
20190903:1510,936.5,131.0,27.51,20.1,3.45,0.0
20190903:1610,648.1,96.0,18.5,19.88,3.03,0.0
20190903:1710,491.0,83.0,9.1,19.57,2.48,0.0
20190903:1810,0.0,0.0,0.0,19.05,1.59,0.0
20190903:1910,0.0,0.0,0.0,17.65,1.31,0.0
20190903:2010,0.0,0.0,0.0,17.22,0.97,0.0
20190903:2110,0.0,0.0,0.0,16.21,1.1,0.0
20190903:2210,0.0,0.0,0.0,15.45,1.38,0.0
20190903:2310,0.0,0.0,0.0,14.91,1.66,0.0
20190904:0010,0.0,0.0,0.0,14.12,1.93,0.0
20190904:0110,0.0,0.0,0.0,14.04,1.86,0.0
20190904:0210,0.0,0.0,0.0,13.91,1.93,0.0
20190904:0310,0.0,0.0,0.0,13.6,1.93,0.0
20190904:0410,0.0,0.0,0.0,13.15,1.93,0.0
20190904:0510,1.1,6.0,2.53,13.1,1.86,0.0
20190904:0610,165.6,33.0,11.95,13.53,1.72,0.0
20190904:0710,2392.5,313.0,21.27,15.8,2.41,0.0
20190904:0810,3534.7,441.01,30.02,17.4,3.1,0.0
20190904:0910,4724.4,584.01,37.62,18.56,3.59,0.0
20190904:1010,5349.5,664.01,43.29,19.35,3.59,0.0
20190904:1110,5569.3,697.01,46.13,20.73,3.59,0.0
20190904:1210,4735.8,597.01,45.54,22.47,3.79,0.0
20190904:1310,4697.4,591.01,41.65,23.76,4.97,0.0
20190904:1410,2417.8,312.0,35.23,23.71,4.97,0.0
20190904:1510,543.4,84.0,27.16,23.22,4.97,0.0
20190904:1610,365.0,61.0,18.16,22.31,4.83,0.0
20190904:1710,501.8,87.0,8.76,20.84,4.34,0.0
20190904:1810,0.0,0.0,0.0,19.1,4.14,0.0
20190904:1910,0.0,0.0,0.0,16.72,3.38,0.0
20190904:2010,0.0,0.0,0.0,16.16,3.59,0.0
20190904:2110,0.0,0.0,0.0,15.61,3.59,0.0
20190904:2210,0.0,0.0,0.0,14.94,3.24,0.0
20190904:2310,0.0,0.0,0.0,14.32,2.62,0.0
20190905:0010,0.0,0.0,0.0,13.81,2.55,0.0
20190905:0110,0.0,0.0,0.0,13.39,2.83,0.0
20190905:0210,0.0,0.0,0.0,13.1,3.17,0.0
20190905:0310,0.0,0.0,0.0,12.71,3.38,0.0
20190905:0410,0.0,0.0,0.0,12.41,3.66,0.0
20190905:0510,9.3,8.0,2.29,12.25,3.93,0.0
20190905:0610,692.8,103.0,11.72,12.6,4.07,0.0
20190905:0710,1568.5,203.0,21.03,13.68,4.41,0.0
20190905:0810,3673.8,449.01,29.76,14.53,4.69,0.0
20190905:0910,4266.8,517.01,37.33,15.27,4.9,0.0
20190905:1010,1825.9,233.0,42.97,16.5,5.1,0.0
20190905:1110,4155.4,508.0,45.77,17.14,5.52,0.0
20190905:1210,1123.0,151.0,45.16,17.03,5.59,0.0
20190905:1310,909.3,126.0,41.27,17.4,5.45,0.0
20190905:1410,351.9,58.0,34.86,16.84,5.52,0.0
20190905:1510,1056.8,143.0,26.81,16.68,5.66,0.0
20190905:1610,1037.3,142.0,17.82,16.23,5.03,0.0
20190905:1710,370.2,63.0,8.42,15.87,4.34,0.0
20190905:1810,0.0,0.0,0.0,15.13,3.1,0.0
20190905:1910,0.0,0.0,0.0,13.84,3.31,0.0
20190905:2010,0.0,0.0,0.0,13.44,2.9,0.0
20190905:2110,0.0,0.0,0.0,13.03,2.28,0.0
20190905:2210,0.0,0.0,0.0,12.36,1.59,0.0
20190905:2310,0.0,0.0,0.0,11.59,1.59,0.0
20190906:0010,0.0,0.0,0.0,10.73,1.72,0.0
20190906:0110,0.0,0.0,0.0,9.95,1.72,0.0
20190906:0210,0.0,0.0,0.0,9.15,1.66,0.0
20190906:0310,0.0,0.0,0.0,8.52,1.66,0.0
20190906:0410,0.0,0.0,0.0,7.96,1.59,0.0
20190906:0510,0.0,0.0,0.0,7.71,1.52,0.0
20190906:0610,970.9,150.0,11.49,8.72,1.17,0.0
20190906:0710,2401.0,310.0,20.79,10.99,1.17,0.0
20190906:0810,3751.6,464.01,29.5,13.03,1.52,0.0
20190906:0910,4247.7,524.01,37.04,14.61,1.66,0.0
20190906:1010,4899.9,609.01,42.64,16.01,1.72,0.0
20190906:1110,4836.5,604.01,45.41,17.21,1.93,0.0
20190906:1210,5242.0,657.01,44.78,18.26,2.14,0.0
20190906:1310,4841.3,607.01,40.9,19.06,2.28,0.0
20190906:1410,4314.7,542.01,34.5,19.56,2.48,0.0
20190906:1510,2942.7,377.0,26.45,19.79,2.69,0.0
20190906:1610,1262.9,174.0,17.47,19.56,3.03,0.0
20190906:1710,500.4,92.0,8.08,18.89,2.83,0.0
20190906:1810,0.0,0.0,0.0,17.67,2.14,0.0
20190906:1910,0.0,0.0,0.0,16.61,1.79,0.0
20190906:2010,0.0,0.0,0.0,16.2,2.0,0.0
20190906:2110,0.0,0.0,0.0,15.73,2.28,0.0
20190906:2210,0.0,0.0,0.0,15.17,2.28,0.0
20190906:2310,0.0,0.0,0.0,14.29,2.0,0.0
20190907:0010,0.0,0.0,0.0,13.59,1.86,0.0
20190907:0110,0.0,0.0,0.0,13.07,1.86,0.0
20190907:0210,0.0,0.0,0.0,12.8,1.86,0.0
20190907:0310,0.0,0.0,0.0,12.76,1.79,0.0
20190907:0410,0.0,0.0,0.0,12.74,1.66,0.0
20190907:0510,0.0,0.0,0.0,12.75,1.59,0.0
20190907:0610,485.4,75.0,11.26,12.92,1.52,0.0
20190907:0710,1283.7,169.0,20.55,12.72,1.86,0.0
20190907:0810,1636.2,209.0,29.24,12.96,2.0,0.0
20190907:0910,2587.3,321.0,36.75,13.58,2.0,0.0
20190907:1010,2774.8,345.0,42.31,14.66,2.07,0.0
20190907:1110,3270.3,407.0,45.04,15.99,2.07,0.0
20190907:1210,1192.7,160.0,44.4,16.88,2.0,0.0
20190907:1310,1878.6,242.0,40.52,17.42,2.0,0.0
20190907:1410,280.0,49.0,34.13,17.75,1.79,0.0
20190907:1510,1277.8,171.0,26.1,17.79,1.66,0.0
20190907:1610,213.1,40.0,17.12,17.33,2.34,0.0
20190907:1710,377.3,66.0,7.73,15.16,2.97,0.0
20190907:1810,0.0,0.0,0.0,14.11,2.28,0.0
20190907:1910,0.0,0.0,0.0,14.13,0.34,0.0
20190907:2010,0.0,0.0,0.0,13.16,1.52,0.0
20190907:2110,0.0,0.0,0.0,12.58,1.72,0.0
20190907:2210,0.0,0.0,0.0,11.8,1.66,0.0
20190907:2310,0.0,0.0,0.0,11.29,1.86,0.0
20190908:0010,0.0,0.0,0.0,11.12,1.93,0.0
20190908:0110,0.0,0.0,0.0,11.03,1.93,0.0
20190908:0210,0.0,0.0,0.0,10.67,1.86,0.0
20190908:0310,0.0,0.0,0.0,10.59,1.79,0.0
20190908:0410,0.0,0.0,0.0,10.63,1.79,0.0
20190908:0510,0.0,0.0,0.0,10.88,1.72,0.0
20190908:0610,397.4,63.0,11.03,11.23,1.86,0.0
20190908:0710,1596.5,207.0,20.3,12.11,1.93,0.0
20190908:0810,2723.3,337.0,28.98,12.6,1.86,0.0
20190908:0910,2769.4,342.0,36.45,13.19,1.93,0.0
20190908:1010,4051.4,498.0,41.97,14.0,1.79,0.0
20190908:1110,3251.7,403.0,44.68,14.9,1.93,0.0
20190908:1210,393.6,63.0,44.02,15.29,2.07,0.0
20190908:1310,885.9,123.0,40.13,16.06,2.21,0.0
20190908:1410,274.5,48.0,33.76,16.37,2.69,0.0
20190908:1510,545.1,82.0,25.74,16.35,3.03,0.0
20190908:1610,570.1,85.0,16.77,15.9,3.17,0.0
20190908:1710,39.5,14.0,7.39,14.85,2.55,0.0
20190908:1810,0.0,0.0,0.0,14.22,1.86,0.0
20190908:1910,0.0,0.0,0.0,12.47,1.72,0.0
20190908:2010,0.0,0.0,0.0,12.03,1.66,0.0
20190908:2110,0.0,0.0,0.0,11.25,1.72,0.0
20190908:2210,0.0,0.0,0.0,10.7,1.72,0.0
20190908:2310,0.0,0.0,0.0,10.44,1.66,0.0
20190909:0010,0.0,0.0,0.0,9.89,1.79,0.0
20190909:0110,0.0,0.0,0.0,9.89,1.59,0.0
20190909:0210,0.0,0.0,0.0,9.94,1.52,0.0
20190909:0310,0.0,0.0,0.0,9.61,1.79,0.0
20190909:0410,0.0,0.0,0.0,9.31,1.79,0.0
20190909:0510,0.0,0.0,0.0,8.82,1.79,0.0
20190909:0610,482.9,74.0,10.79,9.33,1.38,0.0
20190909:0710,1261.1,165.0,20.06,10.73,2.07,0.0
20190909:0810,1211.9,159.0,28.71,12.23,2.21,0.0
20190909:0910,4324.3,528.01,36.16,13.9,2.48,0.0
20190909:1010,2689.0,335.0,41.64,14.95,2.21,0.0
20190909:1110,2594.8,326.0,44.31,16.12,2.0,0.0
20190909:1210,3723.6,464.0,43.63,16.81,2.0,0.0
20190909:1310,3867.0,482.0,39.75,17.09,1.93,0.0
20190909:1410,937.3,130.0,33.39,17.54,1.86,0.0
20190909:1510,1505.4,198.0,25.38,17.54,2.0,0.0
20190909:1610,941.5,132.0,16.42,17.23,2.07,0.0
20190909:1710,181.3,36.0,7.04,16.64,1.59,0.0
20190909:1810,0.0,0.0,0.0,15.66,1.1,0.0
20190909:1910,0.0,0.0,0.0,13.99,1.03,0.0
20190909:2010,0.0,0.0,0.0,12.65,1.45,0.0
20190909:2110,0.0,0.0,0.0,11.63,1.52,0.0
20190909:2210,0.0,0.0,0.0,11.02,1.52,0.0
20190909:2310,0.0,0.0,0.0,10.33,1.59,0.0
20190910:0010,0.0,0.0,0.0,9.73,1.59,0.0
20190910:0110,0.0,0.0,0.0,9.5,1.45,0.0
20190910:0210,0.0,0.0,0.0,9.26,1.38,0.0
20190910:0310,0.0,0.0,0.0,9.26,1.17,0.0
20190910:0410,0.0,0.0,0.0,9.42,0.97,0.0
20190910:0510,0.0,0.0,0.0,9.54,0.76,0.0
20190910:0610,707.9,109.0,10.56,9.82,0.62,0.0
20190910:0710,1848.0,240.0,19.81,11.23,0.83,0.0
20190910:0810,3541.4,443.01,28.44,13.64,0.9,0.0
20190910:0910,4482.5,561.01,35.86,15.22,0.69,0.0
20190910:1010,5137.2,654.01,41.3,16.82,0.34,0.0
20190910:1110,5343.2,678.01,43.94,17.74,0.97,0.0
20190910:1210,4648.6,586.01,43.24,18.67,1.59,0.0
20190910:1310,4204.5,529.01,39.36,19.22,1.93,0.0
20190910:1410,3169.1,401.0,33.01,19.06,1.79,0.0
20190910:1510,2583.2,334.0,25.02,18.97,1.59,0.0
20190910:1610,1541.0,219.0,16.07,18.87,1.45,0.0
20190910:1710,351.1,70.0,6.69,18.27,1.31,0.0
20190910:1810,0.0,0.0,0.0,16.75,1.45,0.0
20190910:1910,0.0,0.0,0.0,16.77,0.48,0.0
20190910:2010,0.0,0.0,0.0,16.12,0.55,0.0
20190910:2110,0.0,0.0,0.0,13.6,1.38,0.0
20190910:2210,0.0,0.0,0.0,12.42,1.45,0.0
20190910:2310,0.0,0.0,0.0,11.33,1.66,0.0
20190911:0010,0.0,0.0,0.0,10.67,1.86,0.0
20190911:0110,0.0,0.0,0.0,10.69,1.79,0.0
20190911:0210,0.0,0.0,0.0,10.57,1.93,0.0
20190911:0310,0.0,0.0,0.0,10.91,1.79,0.0
20190911:0410,0.0,0.0,0.0,11.16,1.86,0.0
20190911:0510,0.0,0.0,0.0,11.69,1.79,0.0
20190911:0610,226.1,41.0,10.32,12.47,1.79,0.0
20190911:0710,1074.5,145.0,19.57,13.75,1.72,0.0
20190911:0810,2302.2,291.0,28.18,15.85,2.21,0.0
20190911:0910,4392.1,545.01,35.56,17.74,2.69,0.0
20190911:1010,3380.2,422.0,40.96,19.06,3.72,0.0
20190911:1110,3042.9,381.0,43.57,19.88,5.38,0.0
20190911:1210,1767.6,229.0,42.85,19.34,5.17,0.0
20190911:1310,822.4,116.0,38.98,17.84,4.28,0.0
20190911:1410,437.1,69.0,32.64,17.77,4.41,0.0
20190911:1510,772.0,110.0,24.65,17.72,3.31,0.0
20190911:1610,636.8,94.0,15.71,17.49,3.03,0.0
20190911:1710,280.5,55.0,6.33,17.19,2.9,0.0
20190911:1810,0.0,0.0,0.0,16.67,2.69,0.0
20190911:1910,0.0,0.0,0.0,16.19,2.97,0.0
20190911:2010,0.0,0.0,0.0,16.45,2.9,0.0
20190911:2110,0.0,0.0,0.0,16.56,2.97,0.0
20190911:2210,0.0,0.0,0.0,16.7,3.17,0.0
20190911:2310,0.0,0.0,0.0,16.71,3.24,0.0
20190912:0010,0.0,0.0,0.0,16.5,3.1,0.0
20190912:0110,0.0,0.0,0.0,16.39,3.1,0.0
20190912:0210,0.0,0.0,0.0,16.6,3.03,0.0
20190912:0310,0.0,0.0,0.0,16.57,2.83,0.0
20190912:0410,0.0,0.0,0.0,16.62,2.69,0.0
20190912:0510,0.0,0.0,0.0,16.61,2.55,0.0
20190912:0610,466.0,75.0,10.08,16.66,2.62,0.0
20190912:0710,1074.8,147.0,19.32,16.92,2.07,0.0
20190912:0810,2444.5,310.0,27.91,18.01,3.31,0.0
20190912:0910,2114.7,271.0,35.26,19.39,3.59,0.0
20190912:1010,5128.4,636.01,40.62,20.0,4.14,0.0
20190912:1110,2970.1,375.0,43.19,20.83,4.48,0.0
20190912:1210,3026.4,383.0,42.46,21.66,4.62,0.0
20190912:1310,3302.5,417.0,38.59,22.17,4.69,0.0
20190912:1410,3661.0,462.01,32.26,22.12,4.48,0.0
20190912:1510,2631.9,343.0,24.29,22.15,4.21,0.0
20190912:1610,1485.4,218.0,15.36,21.93,3.59,0.0
20190912:1710,292.6,64.0,5.98,21.19,2.62,0.0
20190912:1810,0.0,0.0,0.0,19.83,1.93,0.0
20190912:1910,0.0,0.0,0.0,19.72,2.34,0.0
20190912:2010,0.0,0.0,0.0,19.7,2.69,0.0
20190912:2110,0.0,0.0,0.0,19.18,2.97,0.0
20190912:2210,0.0,0.0,0.0,18.76,3.1,0.0
20190912:2310,0.0,0.0,0.0,18.23,3.03,0.0
20190913:0010,0.0,0.0,0.0,17.99,3.1,0.0
20190913:0110,0.0,0.0,0.0,17.82,3.1,0.0
20190913:0210,0.0,0.0,0.0,17.75,3.31,0.0
20190913:0310,0.0,0.0,0.0,17.51,3.38,0.0
20190913:0410,0.0,0.0,0.0,17.27,3.31,0.0
20190913:0510,0.0,0.0,0.0,17.07,3.1,0.0
20190913:0610,467.8,76.0,9.84,17.0,2.9,0.0
20190913:0710,591.4,88.0,19.07,17.2,2.48,0.0
20190913:0810,1007.0,138.0,27.63,17.6,3.52,0.0
20190913:0910,1038.9,142.0,34.95,17.89,3.31,0.0
20190913:1010,1255.0,168.0,40.28,18.23,3.03,0.0
20190913:1110,808.2,115.0,42.82,18.91,2.83,0.0
20190913:1210,1641.8,215.0,42.07,19.05,2.55,0.0
20190913:1310,2426.5,309.0,38.2,19.45,2.97,0.0
20190913:1410,1285.4,173.0,31.88,20.16,3.17,0.0
20190913:1510,2023.3,264.0,23.92,19.85,2.83,0.0
20190913:1610,1109.5,159.0,15.0,19.64,2.48,0.0
20190913:1710,165.9,35.25,5.63,19.08,1.86,0.0
20190913:1810,0.0,0.0,0.0,18.23,1.86,0.0
20190913:1910,0.0,0.0,0.0,17.82,1.86,0.0
20190913:2010,0.0,0.0,0.0,17.27,1.79,0.0
20190913:2110,0.0,0.0,0.0,16.81,1.93,0.0
20190913:2210,0.0,0.0,0.0,16.06,2.14,0.0
20190913:2310,0.0,0.0,0.0,15.37,2.28,0.0
20190914:0010,0.0,0.0,0.0,14.68,2.28,0.0
20190914:0110,0.0,0.0,0.0,13.95,2.34,0.0
20190914:0210,0.0,0.0,0.0,13.55,2.21,0.0
20190914:0310,0.0,0.0,0.0,12.97,2.21,0.0
20190914:0410,0.0,0.0,0.0,12.7,2.0,0.0
20190914:0510,0.0,0.0,0.0,12.25,1.93,0.0
20190914:0610,700.5,119.0,9.6,12.55,1.66,0.0
20190914:0710,2107.2,281.0,18.82,13.22,1.59,0.0
20190914:0810,3462.2,435.01,27.36,14.96,1.59,0.0
20190914:0910,4447.9,557.01,34.65,16.67,1.31,0.0
20190914:1010,5035.2,636.01,39.94,18.11,1.24,0.0
20190914:1110,5273.1,671.01,42.44,19.21,1.24,0.0
20190914:1210,4996.4,640.01,41.68,20.06,0.97,0.0
20190914:1310,4663.7,598.01,37.81,20.67,0.97,0.0
20190914:1410,3972.1,510.01,31.5,20.97,1.24,0.0
20190914:1510,2786.0,369.01,23.55,20.93,1.03,0.0
20190914:1610,1407.3,210.0,14.64,20.68,0.76,0.0
20190914:1710,195.8,51.36,5.27,20.02,1.31,0.0
20190914:1810,0.0,0.0,0.0,18.29,1.79,0.0
20190914:1910,0.0,0.0,0.0,16.6,1.86,0.0
20190914:2010,0.0,0.0,0.0,14.86,1.59,0.0
20190914:2110,0.0,0.0,0.0,14.66,1.17,0.0
20190914:2210,0.0,0.0,0.0,14.72,0.9,0.0
20190914:2310,0.0,0.0,0.0,12.64,1.31,0.0
20190915:0010,0.0,0.0,0.0,11.04,1.79,0.0
20190915:0110,0.0,0.0,0.0,10.67,1.93,0.0
20190915:0210,0.0,0.0,0.0,10.5,1.79,0.0
20190915:0310,0.0,0.0,0.0,10.19,1.86,0.0
20190915:0410,0.0,0.0,0.0,10.16,1.79,0.0
20190915:0510,0.0,0.0,0.0,10.45,1.59,0.0
20190915:0610,683.1,118.0,9.36,11.18,1.38,0.0
20190915:0710,2070.8,279.0,18.57,13.72,0.97,0.0
20190915:0810,3366.6,429.01,27.09,17.21,1.31,0.0
20190915:0910,4215.0,532.01,34.34,19.32,1.79,0.0
20190915:1010,4748.9,600.01,39.59,20.92,2.41,0.0
20190915:1110,4992.6,633.01,42.06,22.22,2.83,0.0
20190915:1210,4878.8,619.01,41.28,23.09,3.24,0.0
20190915:1310,4640.5,590.01,37.41,23.55,3.24,0.0
20190915:1410,3875.2,497.01,31.12,23.76,3.17,0.0
20190915:1510,2628.1,349.0,23.18,23.79,3.38,0.0
20190915:1610,1356.9,206.0,14.28,23.17,3.31,0.0
20190915:1710,171.5,44.3,4.91,21.7,2.62,0.0
20190915:1810,0.0,0.0,0.0,19.64,2.55,0.0
20190915:1910,0.0,0.0,0.0,18.28,2.34,0.0
20190915:2010,0.0,0.0,0.0,17.01,2.21,0.0
20190915:2110,0.0,0.0,0.0,15.91,2.0,0.0
20190915:2210,0.0,0.0,0.0,14.73,1.72,0.0
20190915:2310,0.0,0.0,0.0,14.05,1.31,0.0
20190916:0010,0.0,0.0,0.0,14.04,1.03,0.0
20190916:0110,0.0,0.0,0.0,13.92,0.9,0.0
20190916:0210,0.0,0.0,0.0,13.72,0.76,0.0
20190916:0310,0.0,0.0,0.0,13.73,0.55,0.0
20190916:0410,0.0,0.0,0.0,13.65,0.28,0.0
20190916:0510,0.0,0.0,0.0,13.08,0.69,0.0
